"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSRNOG00000036876"	121.663433668043	0.0076426417221991	0.12295481039995	0.0621581351501331	0.950436901298778	0.986191405909819
"ENSRNOG00000060107"	267.559970467875	-0.00453213560993402	0.0727052765401415	-0.0623357179231933	0.950295484983109	0.986191405909819
"ENSRNOG00000000386"	761.874330483857	-0.00635591989915743	0.103434765656201	-0.0614485841277332	0.951001960895224	0.986215539820515
"ENSRNOG00000005006"	158.085788333254	0.00710014678979539	0.115221427203215	0.0616217570128942	0.95086405027591	0.986215539820515
"ENSRNOG00000013474"	708.026486525973	-0.00600760472680517	0.0975120576202729	-0.0616088397006216	0.95087433725442	0.986215539820515
"ENSRNOG00000016671"	135.740576143526	-0.00857909816911298	0.138630117958809	-0.0618848075398888	0.950654566133882	0.986215539820515
"ENSRNOG00000019858"	10.7247562926923	-0.0193257448168196	0.314050148929302	-0.0615371299224258	0.950931445022209	0.986215539820515
"ENSRNOG00000022943"	345.585899950349	0.00418677361993902	0.0676037396818701	0.0619310949311555	0.950617704843945	0.986215539820515
"ENSRNOG00000025034"	195.540272183015	-0.0056021518587096	0.0908612374163207	-0.0616561255163286	0.950836680221393	0.986215539820515
"ENSRNOG00000027017"	134.001200796136	-0.00967613659773982	0.156853271874239	-0.0616890963262653	0.950810423302939	0.986215539820515
"ENSRNOG00000031766"	246962.516127204	0.00293460852192195	0.0477702257505561	0.0614317490824876	0.951015367988831	0.986215539820515
"ENSRNOG00000061174"	1.47621247504668	0.0551902795412238	0.896397712694329	0.0615689651587092	0.950906092252215	0.986215539820515
"ENSRNOG00000021399"	369.627547347388	0.00532767595052103	0.0872382579151307	0.0610704073859892	0.951303136631432	0.986332431006917
"ENSRNOG00000034013"	577.256437356705	-0.00931769378029162	0.152720745904833	-0.0610113166032981	0.951350196500676	0.986332431006917
"ENSRNOG00000059773"	1.02982044778746	0.0837050221851219	1.3699365934895	0.0611013842413747	0.951278466747415	0.986332431006917
"ENSRNOG00000062209"	2.25418309957907	-0.0598165111580252	0.979826872546213	-0.0610480410713618	0.951320949133046	0.986332431006917
"ENSRNOG00000001621"	320.901929130803	0.00561676246232097	0.0939748834446341	0.0597687622100656	0.952339805227021	0.986428699356865
"ENSRNOG00000007874"	68.0470295382304	-0.00824426342907541	0.137270993640904	-0.0600583066415479	0.952109196468183	0.986428699356865
"ENSRNOG00000009110"	935.630934253566	0.0040462803603523	0.0672998524086143	0.0601231684103125	0.952057537615944	0.986428699356865
"ENSRNOG00000009849"	64.6256723566206	0.00882585004655087	0.146044325468559	0.060432680408736	0.95181103101106	0.986428699356865
"ENSRNOG00000021411"	2.10364524471854	0.0496117051688323	0.821139003633001	0.0604181569129381	0.951822597948058	0.986428699356865
"ENSRNOG00000028834"	4075.32170430619	0.00210152273699393	0.0347079759918672	0.0605486974373371	0.951718632019597	0.986428699356865
"ENSRNOG00000032574"	683.725603517288	0.00325033968393878	0.054433997283564	0.0597115744964812	0.95238535307062	0.986428699356865
"ENSRNOG00000033792"	37.6130203154499	0.0126923568097477	0.209783286457559	0.0605022307738301	0.951755639206079	0.986428699356865
"ENSRNOG00000044437"	1.6036737433974	-0.0576788138477474	0.955520541002109	-0.0603637612931442	0.951865920301405	0.986428699356865
"ENSRNOG00000049385"	387.937748022346	-0.00830960620483291	0.137563997293777	-0.0604053848994168	0.951832769961712	0.986428699356865
"ENSRNOG00000049437"	227.50633917237	-0.00909399263439607	0.151350144390469	-0.0600857876351571	0.952087309334828	0.986428699356865
"ENSRNOG00000053404"	1.19044414515557	0.0673624518918891	1.12446539615956	0.0599062026470139	0.952230339771822	0.986428699356865
"ENSRNOG00000055598"	92.8598380677135	-0.00793336104987862	0.132350992290991	-0.0599418327928823	0.952201962024957	0.986428699356865
"ENSRNOG00000056119"	3.63181207787206	-0.0449110135999381	0.748384190139029	-0.0600106391766439	0.952147161125866	0.986428699356865
"ENSRNOG00000056694"	21.036333438677	0.015577518322097	0.26088900178348	0.0597093714783164	0.952387107694097	0.986428699356865
"ENSRNOG00000062091"	4.65588115827345	-0.0340604811476654	0.561774328334281	-0.06063018445264	0.951653734020478	0.986428699356865
"ENSRNOG00000062094"	12.2087240554629	-0.0205353305292744	0.340668983179748	-0.0602794253166256	0.951933088361709	0.986428699356865
"ENSRNOG00000000322"	173.032425486594	-0.00656572839165691	0.111886615051782	-0.0586819825465113	0.953205410449209	0.986700551823785
"ENSRNOG00000005033"	337.674151263521	-0.00421661844275812	0.0717110731351938	-0.0588001023887721	0.953111326909002	0.986700551823785
"ENSRNOG00000005299"	51.3445581075195	-0.0096408326126241	0.16457291467471	-0.0585809191729992	0.953285908873001	0.986700551823785
"ENSRNOG00000005413"	277.853564705854	0.00770750226646632	0.130994404109997	0.0588384085475459	0.953080815841654	0.986700551823785
"ENSRNOG00000006033"	10.4566930207445	0.0253990392297581	0.430099475298208	0.0590538716936304	0.952909199536524	0.986700551823785
"ENSRNOG00000008373"	14.4559210697695	-0.0173823239926754	0.300133489599064	-0.0579153096706925	0.953816088237697	0.986700551823785
"ENSRNOG00000014316"	742.941758007525	0.00298842118289946	0.0514955864919997	0.0580325691283026	0.953722685820593	0.986700551823785
"ENSRNOG00000015953"	426.70211559269	-0.00442973655131809	0.0760408107076912	-0.0582547254571819	0.953545730084693	0.986700551823785
"ENSRNOG00000016906"	28.3160955161875	0.014076066813196	0.23785717282533	0.059178651818639	0.95280981321746	0.986700551823785
"ENSRNOG00000017283"	1503.08681655837	0.00684442361281275	0.11791167686583	0.058047038213195	0.953711160589561	0.986700551823785
"ENSRNOG00000018909"	91.0643187436545	-0.00681125281459004	0.117480651447733	-0.0579776561557487	0.953766426387042	0.986700551823785
"ENSRNOG00000019170"	1.12814749755361	0.0588058479603849	1.01303135537924	0.0580493857846781	0.953709290651641	0.986700551823785
"ENSRNOG00000023943"	64.899611042662	0.0315358143517108	0.536030502821101	0.0588321265035096	0.953085819519764	0.986700551823785
"ENSRNOG00000024425"	4.24539418091502	0.0387854739596583	0.666480623155847	0.058194450989446	0.95359374070243	0.986700551823785
"ENSRNOG00000047134"	375.603737167103	0.00391212147411198	0.0675328288772469	0.0579291810983214	0.953805038990348	0.986700551823785
"ENSRNOG00000051795"	1.62402748722849	0.0556384803972522	0.951346631433195	0.0584839201179841	0.953363170457156	0.986700551823785
"ENSRNOG00000053932"	677.441132447547	0.0050899379562394	0.0859510170429579	0.0592190544260282	0.952777633038029	0.986700551823785
"ENSRNOG00000055483"	1.60800267223219	-0.0548924468342901	0.93964860024543	-0.0584180584315802	0.953415630787454	0.986700551823785
"ENSRNOG00000056094"	2.44401131763581	-0.0517249618735742	0.876543423371885	-0.0590101533984463	0.952944020963905	0.986700551823785
"ENSRNOG00000057339"	1.95577137945512	0.0547806538701818	0.941068082048625	0.0582111484972788	0.953580440565361	0.986700551823785
"ENSRNOG00000061438"	1.00419445143962	0.0643400404152051	1.11064941858456	0.0579301076816855	0.953804300923246	0.986700551823785
"ENSRNOG00000018967"	392.344939590665	0.00346406621251382	0.0599020786763135	0.057828814776733	0.953884985706637	0.986714360651467
"ENSRNOG00000012015"	112.399107188895	-0.00768075478161589	0.133473388671372	-0.0575452145035957	0.954110889791505	0.986850984777647
"ENSRNOG00000020813"	409.702160835013	0.00501964642909144	0.0873684475164821	0.0574537670266428	0.954183733803754	0.986850984777647
"ENSRNOG00000029082"	2.10571193869826	0.0473712862216228	0.824405654728085	0.0574611369414337	0.954177863161079	0.986850984777647
"ENSRNOG00000035612"	1.98791344114293	-0.0579109929050675	1.00926596315297	-0.0573793182563615	0.954243037495475	0.986854859980911
"ENSRNOG00000021911"	129.029603174785	-0.00577686564897827	0.100810524475927	-0.057304191987988	0.954302881118971	0.986859293084722
"ENSRNOG00000013869"	1.85106571660903	-0.0462747877486891	0.809094099243483	-0.0571933323848941	0.95439118945423	0.986893159755238
"ENSRNOG00000021510"	13.0445359151308	-0.0191300600902547	0.33520407779901	-0.0570698907240776	0.954489521040287	0.986914655756497
"ENSRNOG00000056701"	62.1090590057513	-0.00980469418518719	0.171928506862642	-0.0570277399839247	0.954523097781716	0.986914655756497
"ENSRNOG00000003762"	21.2697644647911	0.0135951838211484	0.239172433418165	0.0568426035845813	0.954670576028607	0.986952243161223
"ENSRNOG00000014552"	32.575644387907	0.0114554346832511	0.201344191913487	0.0568947858608865	0.954629007867099	0.986952243161223
"ENSRNOG00000018390"	426.53192703644	-0.00438898056295999	0.0775041982021834	-0.0566289396544759	0.95484078101826	0.987070755585599
"ENSRNOG00000000831"	95.2308036723361	-0.00789898841309022	0.139906782026448	-0.0564589385780957	0.954976205588254	0.987139682199838
"ENSRNOG00000012270"	101.54086354643	-0.00632517399272853	0.11213710807804	-0.0564057170827574	0.955018602634927	0.987139682199838
"ENSRNOG00000009894"	266.017102289625	0.00464931908664423	0.0837489443280653	0.0555149575191264	0.95572821394942	0.98726577729229
"ENSRNOG00000015131"	8.98888983064911	-0.0244409593659045	0.438991944432002	-0.0556751887498251	0.95560056534586	0.98726577729229
"ENSRNOG00000020415"	64.3612814266642	0.00823400867605614	0.147803401738898	0.0557091959940269	0.955573473537603	0.98726577729229
"ENSRNOG00000029172"	2.05414573207446	-0.0413853799757863	0.746769117593305	-0.0554192440484998	0.955804464862847	0.98726577729229
"ENSRNOG00000031607"	12.9416114431656	-0.0167397631556506	0.301064479780119	-0.0556019201198244	0.955658934838836	0.98726577729229
"ENSRNOG00000035531"	0.838709050027987	0.065711328817233	1.18394952994753	0.0555017989830572	0.955738696780002	0.98726577729229
"ENSRNOG00000045543"	8.42963470564322	-0.0235590746011479	0.424096044269418	-0.0555512717449007	0.955699284032622	0.98726577729229
"ENSRNOG00000050630"	1.25132112040607	-0.0596564936669424	1.07653340163644	-0.0554153671184362	0.955807553459186	0.98726577729229
"ENSRNOG00000051371"	1.34438876143312	0.054673092137814	0.977495396810164	0.0559318154502081	0.95539612542834	0.98726577729229
"ENSRNOG00000053469"	113.139357042923	-0.00715295437484245	0.128989969823388	-0.0554535704181975	0.955777118435195	0.98726577729229
"ENSRNOG00000054251"	56.7990896510918	0.00948114994356528	0.169798660134476	0.0558376016398272	0.95547117988017	0.98726577729229
"ENSRNOG00000055838"	1.90745199415526	-0.0430864446765253	0.772139538867969	-0.0558013707466583	0.955500042949415	0.98726577729229
"ENSRNOG00000011649"	8.05680160788427	-0.0226203286956432	0.413259411256242	-0.0547363909435989	0.956348477027491	0.987307799455964
"ENSRNOG00000020663"	207.045050677914	-0.00523887020246031	0.0954777251541674	-0.0548700777485129	0.956241970450731	0.987307799455964
"ENSRNOG00000049828"	79.8902129354286	0.00788255737950189	0.143895527423598	0.0547797247116466	0.956313953480302	0.987307799455964
"ENSRNOG00000050410"	288.46806900568	0.00434882849508593	0.0794460517431987	0.054739391066822	0.95634608685893	0.987307799455964
"ENSRNOG00000052108"	1.06236202232078	0.083025536078015	1.50532083928686	0.0551547111493841	0.956015209246113	0.987307799455964
"ENSRNOG00000052113"	549.519629288753	-0.00481874812648056	0.0879346394422514	-0.0547992026469289	0.956298435645333	0.987307799455964
"ENSRNOG00000054302"	31.9283077124457	-0.0127845648725733	0.231674735175221	-0.0551832501843761	0.955992473017234	0.987307799455964
"ENSRNOG00000054702"	6.16192659938528	0.0305660728678245	0.553238632565428	0.0552493464277544	0.955939816177469	0.987307799455964
"ENSRNOG00000059304"	28.0638191878379	0.012559982611295	0.228634268198754	0.0549348210583046	0.956190390560141	0.987307799455964
"ENSRNOG00000056421"	2.95411130884954	-0.045176189110414	0.826528218818287	-0.0546577697915793	0.956411113863187	0.987315081975463
"ENSRNOG00000001079"	162.305492880765	-0.00578004408944024	0.10648347866835	-0.0542811350805189	0.956711179416666	0.987333021709845
"ENSRNOG00000005377"	126.934762668362	0.00629861018762474	0.11590242913971	0.0543440740144655	0.956661035426425	0.987333021709845
"ENSRNOG00000015645"	38.8611107374211	-0.0120720827788697	0.221633644690238	-0.0544686380794849	0.956561794669804	0.987333021709845
"ENSRNOG00000025040"	132.05699184488	-0.00613648581846747	0.112734947890614	-0.054432861621772	0.956590297867377	0.987333021709845
"ENSRNOG00000042165"	4.64866380097301	-0.0264374417333673	0.488247816276127	-0.0541475882780308	0.956817577870477	0.987333021709845
"ENSRNOG00000048849"	58.0919056608832	-0.00831234471975021	0.153363834404113	-0.0542001623267138	0.956775691358309	0.987333021709845
"ENSRNOG00000056731"	9.25921699205329	-0.0197350911975986	0.363852027720635	-0.0542393327343256	0.95674448380026	0.987333021709845
"ENSRNOG00000018735"	4511.79072937923	0.0060367616502564	0.111880460451288	0.0539572471002189	0.956969226462314	0.987432144620975
"ENSRNOG00000000964"	1.60448350033296	0.055366984557707	1.02869283740665	0.0538226597331892	0.957076455827513	0.987485425468408
"ENSRNOG00000032778"	29.1587444306251	-0.0132191594953028	0.247351035578047	-0.0534429114655224	0.957379015639412	0.987740225056797
"ENSRNOG00000027498"	83.4418752771936	-0.00791296245036925	0.148682395919865	-0.0532205739718782	0.957556163185142	0.987808242444839
"ENSRNOG00000037230"	2.75289867086625	-0.0406643014413247	0.763155028754421	-0.0532844571668416	0.957505263992125	0.987808242444839
"ENSRNOG00000051620"	516.619791646695	0.00370830422719358	0.0699369281392894	0.0530235503024662	0.957713143676666	0.987912809008631
"ENSRNOG00000014945"	349.005980515635	0.0041120180669599	0.0778729772059787	0.0528041717999733	0.957887937524455	0.98799264987428
"ENSRNOG00000015825"	38.581367197376	0.0091858154499338	0.174247741485347	0.0527169842870316	0.957957406338159	0.98799264987428
"ENSRNOG00000036562"	1.67588208665571	0.0539097201198878	1.02134663883117	0.0527829808903883	0.957904821877927	0.98799264987428
"ENSRNOG00000008755"	4279.93853673557	-0.00425737333563966	0.0808916364627299	-0.052630574949503	0.958026255436338	0.988006292110756
"ENSRNOG00000011937"	25.8228920584785	0.0120599869407945	0.22968031425908	0.0525077082887949	0.95812415348305	0.988049889017093
"ENSRNOG00000012292"	93.5648516944882	0.00656786320966473	0.125307225235166	0.0524140822473621	0.958198753530215	0.988069456574783
"ENSRNOG00000062084"	5.25842911062187	-0.0256389063110542	0.490398336422744	-0.0522817970755765	0.958304157308002	0.988120784017069
"ENSRNOG00000035651"	4.45445595641109	0.0264055920920882	0.506297825928969	0.0521542671917235	0.958405772800175	0.98816819957334
"ENSRNOG00000059964"	6.93752765475767	-0.02696403064633	0.520049965649138	-0.0518489230408329	0.958649072998417	0.988304322906029
"ENSRNOG00000060966"	6.03040953454947	0.022857599316835	0.440765042767157	0.0518589205108764	0.958641106888379	0.988304322906029
"ENSRNOG00000049819"	262.900182337259	0.00563201011763167	0.108975434947748	0.0516814649130068	0.958782506356848	0.988384519785078
"ENSRNOG00000014886"	1312.89631543999	-0.0061804200958446	0.11991736562907	-0.0515389915665925	0.958896032344656	0.988432375366372
"ENSRNOG00000054145"	4.06999069274098	-0.0294090412342053	0.571231947192069	-0.0514835372544682	0.958940219821465	0.988432375366372
"ENSRNOG00000001783"	868.514170051971	-0.0035224288917113	0.0686963404345988	-0.0512753498865747	0.959106110200563	0.988450302037663
"ENSRNOG00000052513"	1289.48357790118	-0.00266073298069335	0.0519145055486759	-0.0512522069231421	0.959124551366389	0.988450302037663
"ENSRNOG00000055385"	0.886365886496568	0.0693064788789784	1.34887437401536	0.051380973806082	0.959021945448426	0.988450302037663
"ENSRNOG00000025061"	87.2639015451009	0.00615366512466941	0.120452652166824	0.0510878342151132	0.959255530224278	0.988481918798178
"ENSRNOG00000037220"	4.81245739575829	0.0321829633535533	0.630123779675277	0.0510740340098547	0.959266526839103	0.988481918798178
"ENSRNOG00000060144"	545.83168628294	-0.00353901778517078	0.069553624334868	-0.0508818601332991	0.959419660300757	0.988582367070151
"ENSRNOG00000010375"	2.94341027512994	0.0403450728826611	0.795530957223596	0.0507146485203611	0.959552903839012	0.988662310376588
"ENSRNOG00000003104"	26.6417982516575	0.0155309250834132	0.311703082866625	0.0498260233443335	0.96026102880485	0.988818499832438
"ENSRNOG00000010784"	1.03002863518499	0.0590739720605452	1.17966076661074	0.0500770846438076	0.960060960627304	0.988818499832438
"ENSRNOG00000010964"	2847.93666916034	-0.00329019770126256	0.0657001861115954	-0.0500789707912544	0.96005945758523	0.988818499832438
"ENSRNOG00000015144"	627.005889406756	0.00274948531360444	0.0545674339700458	0.0503869270289261	0.959814053873783	0.988818499832438
"ENSRNOG00000020238"	254.245445266928	0.00425851414510415	0.0853704571501765	0.0498827614055403	0.960215814605789	0.988818499832438
"ENSRNOG00000024077"	23.6488672688113	0.01134346567866	0.226990999164282	0.0499731959435551	0.960143748163893	0.988818499832438
"ENSRNOG00000029077"	21.7360236155907	-0.0145736241444334	0.292157197089345	-0.0498828175024442	0.960215769902587	0.988818499832438
"ENSRNOG00000031232"	459.647787124832	0.00524757110236798	0.105318247544876	0.0498258490308812	0.960261167714325	0.988818499832438
"ENSRNOG00000033744"	23.6564678211399	0.0137718219481886	0.27630705694802	0.0498424546238767	0.960247934809837	0.988818499832438
"ENSRNOG00000038552"	2.44458625217565	-0.0340801862167478	0.679476388143133	-0.0501565423191258	0.959997642143259	0.988818499832438
"ENSRNOG00000059215"	607.022149835553	0.00522494373266422	0.10505902069114	0.0497334136401757	0.960334829161887	0.988837028021714
"ENSRNOG00000000054"	156.621092283761	-0.00500836968086935	0.104778482879635	-0.0477996010557126	0.961875954505962	0.988915616915468
"ENSRNOG00000000529"	68.0152167000447	0.00755978138472772	0.163897263123489	0.0461251227790899	0.963210522232646	0.988915616915468
"ENSRNOG00000000562"	18.9844746746373	0.0137083635752362	0.27987210389363	0.0489808143953007	0.960934585480013	0.988915616915468
"ENSRNOG00000000977"	526.963835833556	0.00375585835215686	0.0774114933685742	0.0485180971031568	0.961303342023007	0.988915616915468
"ENSRNOG00000001219"	2.97983973248073	-0.0297549071576496	0.655461262197866	-0.0453953709756648	0.963792170612099	0.988915616915468
"ENSRNOG00000001829"	277.914197080485	-0.00362077574900583	0.0827781927465102	-0.0437406958145806	0.965111099674545	0.988915616915468
"ENSRNOG00000002976"	2.04933606792545	-0.038391571973108	0.820274078277365	-0.0468033465762237	0.962669961776318	0.988915616915468
"ENSRNOG00000003789"	1.13807702683113	0.0524295120023135	1.08152796896286	0.0484772594948159	0.961335887423891	0.988915616915468
"ENSRNOG00000004245"	997.594423842255	-0.00702417303994913	0.148249643460839	-0.0473807078113115	0.962209804685968	0.988915616915468
"ENSRNOG00000004585"	82.5779568191499	-0.00665078572521305	0.152323252852672	-0.0436623141947062	0.965173579467754	0.988915616915468
"ENSRNOG00000005502"	1184.31582715846	-0.00253092748051322	0.0574947532438082	-0.0440201468433258	0.964888344573712	0.988915616915468
"ENSRNOG00000006126"	247.14791117607	-0.00386558178986961	0.0796804292553862	-0.0485135663298188	0.961306952805097	0.988915616915468
"ENSRNOG00000006632"	1859.08708586586	-0.0017437194984594	0.0392265262960502	-0.0444525596097706	0.964543666513675	0.988915616915468
"ENSRNOG00000007030"	168.546652123279	0.00518420360670742	0.111130666402976	0.0466496222375628	0.962792482226209	0.988915616915468
"ENSRNOG00000007083"	76.2604709845755	-0.00715404169607482	0.149089635741288	-0.0479848358372078	0.961728327933932	0.988915616915468
"ENSRNOG00000007131"	307.327541497217	-0.00362276586170569	0.0803014359266565	-0.0451145838165901	0.964015977053833	0.988915616915468
"ENSRNOG00000007177"	428.998479531658	0.00483965202474774	0.101060544913407	0.0478886397148813	0.961804993198356	0.988915616915468
"ENSRNOG00000007246"	372.519445405263	-0.00284814138406739	0.0655593984134484	-0.0434436778401424	0.965347860666915	0.988915616915468
"ENSRNOG00000007398"	96.4451116549743	0.007391300036678	0.152563983124964	0.0484472146392759	0.961359831616216	0.988915616915468
"ENSRNOG00000008754"	189.099084024541	-0.00777675746425284	0.168066528442122	-0.0462718992076459	0.963093536494624	0.988915616915468
"ENSRNOG00000009050"	355.986539828185	-0.0037875945842086	0.0828131031176235	-0.0457366581086678	0.963520145423566	0.988915616915468
"ENSRNOG00000009197"	1.00530163848536	0.060803637097886	1.36533573984547	0.0445338353955105	0.964478881976012	0.988915616915468
"ENSRNOG00000009739"	929.281903760155	-0.00278560319487278	0.058713502452683	-0.0474439963297656	0.962159364479154	0.988915616915468
"ENSRNOG00000009888"	296.207436272565	0.00426211060884437	0.0889945134616348	0.0478918356094137	0.961802446165903	0.988915616915468
"ENSRNOG00000010262"	1.18230979588644	0.0505015343183173	1.1226652626799	0.0449836082019369	0.964120374487593	0.988915616915468
"ENSRNOG00000010319"	409.368526695758	-0.00605461978851471	0.123809128526067	-0.0489028544227251	0.960996714085478	0.988915616915468
"ENSRNOG00000010489"	222.99875305922	-0.00509849365045116	0.111988293091471	-0.0455270234924176	0.963687235593388	0.988915616915468
"ENSRNOG00000010733"	549.969951063401	-0.00260805368718962	0.0549235702306864	-0.0474851448337287	0.962126569685415	0.988915616915468
"ENSRNOG00000011555"	199.2103422573	-0.00498871247794881	0.105383674168963	-0.0473385703932692	0.962243387797752	0.988915616915468
"ENSRNOG00000011751"	242.730420752408	0.00411759400136714	0.0831939451147665	0.0494939144391686	0.960525686832056	0.988915616915468
"ENSRNOG00000011989"	5.67096939329049	-0.0229552391695738	0.466995401567987	-0.0491551717479425	0.960795635813507	0.988915616915468
"ENSRNOG00000012314"	107.753525768441	-0.00536778328405059	0.120187791211053	-0.0446616351791059	0.96437701385797	0.988915616915468
"ENSRNOG00000012386"	915.623592131075	-0.00453141208478587	0.0962610689446107	-0.0470741924483851	0.962454095971215	0.988915616915468
"ENSRNOG00000012546"	2.52915969226648	-0.0308989545532555	0.674258722597763	-0.0458265551748577	0.963448493071846	0.988915616915468
"ENSRNOG00000012651"	225.683337819396	-0.0042222870799463	0.0924224205493826	-0.0456846623887141	0.963561588686003	0.988915616915468
"ENSRNOG00000012832"	191.356399744578	-0.00373830258873683	0.0814266549991059	-0.0459100596577114	0.963381936185648	0.988915616915468
"ENSRNOG00000012844"	669.11139170415	0.00301341971693041	0.0609896756016762	0.0494086857685727	0.960593606375369	0.988915616915468
"ENSRNOG00000013519"	3.39608566991031	-0.034379392335887	0.794065873623889	-0.0432953908206499	0.965466065371347	0.988915616915468
"ENSRNOG00000013902"	13.8041181224136	0.013434673323795	0.301823683367085	0.0445116604963548	0.964496557458166	0.988915616915468
"ENSRNOG00000015182"	735.881430685336	-0.0031779699560662	0.0731700172293028	-0.0434326801660708	0.965356627266618	0.988915616915468
"ENSRNOG00000015249"	213.732088714106	0.00392692175183828	0.0871150443187233	0.0450774235672893	0.96404559650991	0.988915616915468
"ENSRNOG00000015904"	39.7636083600541	-0.0104681300813984	0.229812968278446	-0.0455506499908003	0.963668403911665	0.988915616915468
"ENSRNOG00000016361"	57.8852314440325	0.00866701055043493	0.192989572617137	0.0449092167670065	0.964179670340559	0.988915616915468
"ENSRNOG00000016591"	146.723244453878	0.00474490852024573	0.106981700186547	0.0443525248895081	0.964623404029052	0.988915616915468
"ENSRNOG00000016617"	606.386969812245	-0.00294562248297255	0.0599793687574897	-0.049110594926105	0.960831160067041	0.988915616915468
"ENSRNOG00000017069"	371.689134868452	0.00476055360712823	0.0996668961143874	0.0477646419495652	0.961903816013116	0.988915616915468
"ENSRNOG00000017765"	2060.79264760788	0.00360530211501591	0.0826866716350343	0.0436019740996364	0.965221678091988	0.988915616915468
"ENSRNOG00000018102"	2758.1175233513	-0.00310321233416427	0.0666330744832504	-0.0465716516644348	0.962854626200519	0.988915616915468
"ENSRNOG00000018257"	5.34510231121483	0.0225956050501634	0.511089795707179	0.0442106362520867	0.964736503841376	0.988915616915468
"ENSRNOG00000018653"	337.975149549742	0.00303078811199659	0.0695944968237796	0.0435492495860823	0.965263706246134	0.988915616915468
"ENSRNOG00000018781"	123.073386059825	-0.00549057210463362	0.113767984241642	-0.0482611355139393	0.961508127808208	0.988915616915468
"ENSRNOG00000019354"	1128.63382661222	-0.00500902939549486	0.104265523766613	-0.0480410898496708	0.961683495430646	0.988915616915468
"ENSRNOG00000019494"	55.7708798137703	-0.00847837462486514	0.181410600724416	-0.0467358279560784	0.962723774953373	0.988915616915468
"ENSRNOG00000020618"	9.90411595457965	0.0194222554195658	0.394779510780461	0.0491977290846957	0.960761721004854	0.988915616915468
"ENSRNOG00000020713"	353.609130351067	-0.00418246596441879	0.0906588402716181	-0.0461341216354403	0.9632033498194	0.988915616915468
"ENSRNOG00000020975"	120.169859186805	0.00453174899308477	0.103348776617429	0.0438490821217956	0.965024702807462	0.988915616915468
"ENSRNOG00000021201"	4216.85434417988	-0.0120158802438162	0.251174423952909	-0.0478387888970295	0.961844722861144	0.988915616915468
"ENSRNOG00000021578"	27.8505074113259	0.0112226692549309	0.22975864020771	0.0488454721214628	0.961042443888064	0.988915616915468
"ENSRNOG00000022429"	6.23213215542237	0.0235040460710435	0.518128858153326	0.0453633216934004	0.963817715923517	0.988915616915468
"ENSRNOG00000022939"	320.542659574816	0.00284611850519342	0.0657587678510765	0.043281201856443	0.965477375924565	0.988915616915468
"ENSRNOG00000025497"	121.198554787831	-0.00563974993126574	0.129189587601488	-0.0436548334581169	0.965179542546248	0.988915616915468
"ENSRNOG00000027037"	15.7750712860779	0.0159390923356025	0.335661642585004	0.0474855935663428	0.962126212052024	0.988915616915468
"ENSRNOG00000028403"	140.048682660109	0.00483376014399438	0.107579270454349	0.0449320777467584	0.964161448311841	0.988915616915468
"ENSRNOG00000029127"	79.896656162098	-0.00580113878104713	0.132940811201966	-0.0436370045330468	0.965193754427271	0.988915616915468
"ENSRNOG00000029993"	457.859367983065	-0.00669504793167972	0.154676666342507	-0.0432841493807128	0.965475026342331	0.988915616915468
"ENSRNOG00000030800"	25.8092460772725	-0.0119783299032318	0.253896041978935	-0.0471780883619508	0.962371291026596	0.988915616915468
"ENSRNOG00000031136"	3.51454804186768	-0.0302554460410809	0.673699188903354	-0.0449094292221587	0.964179500996729	0.988915616915468
"ENSRNOG00000033445"	164.32683303932	0.00469047044008006	0.0981824128266573	0.0477730206973133	0.961897138362733	0.988915616915468
"ENSRNOG00000035452"	1.66174133311389	0.0464542602284097	0.946159986897853	0.0490976799607833	0.960841452302589	0.988915616915468
"ENSRNOG00000035502"	1.28613474573389	0.0613678404664713	1.38362067599467	0.0443530813980896	0.964622960435973	0.988915616915468
"ENSRNOG00000035603"	21.3557396411321	0.0116272679637795	0.267008695226969	0.0435464019398162	0.965265976185731	0.988915616915468
"ENSRNOG00000039489"	1.38068506352279	-0.0437794446204012	0.986634344429152	-0.0443725123371123	0.964607472038257	0.988915616915468
"ENSRNOG00000042749"	0.984386416614536	0.0594713949103319	1.23353981938914	0.0482119782235995	0.961547304047735	0.988915616915468
"ENSRNOG00000049067"	36.6986266033214	-0.0102282415024264	0.215837624011625	-0.0473885938527358	0.962203519595205	0.988915616915468
"ENSRNOG00000051544"	2.78977931176751	-0.0359093786346129	0.765685055434998	-0.0468983668673176	0.962594229714788	0.988915616915468
"ENSRNOG00000053876"	3.81171147836502	0.0251504078018022	0.566076437500317	0.0444293493522915	0.964562167341193	0.988915616915468
"ENSRNOG00000054429"	2.99769539362869	-0.0338892197787295	0.777435707602903	-0.0435910255308717	0.965230405488143	0.988915616915468
"ENSRNOG00000055001"	1.31921199258463	0.0403691608832499	0.924569656121551	0.0436626495537321	0.965173312144901	0.988915616915468
"ENSRNOG00000055005"	2.40464208403474	-0.0333828773388707	0.723937735134771	-0.0461129123662217	0.96322025437709	0.988915616915468
"ENSRNOG00000055089"	1517.03446599562	-0.00294192925121191	0.0611481339987572	-0.0481115131210987	0.961627370688579	0.988915616915468
"ENSRNOG00000056441"	2.2190776324693	-0.0312815115294445	0.713603855165204	-0.0438359620719855	0.96503516103658	0.988915616915468
